Date/Time,ESTE:Surface Inside Face Conduction Heat Transfer Rate per Area [W/m2](TimeStep),ESTE:Surface Outside Face Conduction Heat Transfer Rate per Area [W/m2](TimeStep),NORTE:Surface Inside Face Conduction Heat Transfer Rate per Area [W/m2](TimeStep),NORTE:Surface Outside Face Conduction Heat Transfer Rate per Area [W/m2](TimeStep),OESTE:Surface Inside Face Conduction Heat Transfer Rate per Area [W/m2](TimeStep),OESTE:Surface Outside Face Conduction Heat Transfer Rate per Area [W/m2](TimeStep),SUR:Surface Inside Face Conduction Heat Transfer Rate per Area [W/m2](TimeStep),SUR:Surface Outside Face Conduction Heat Transfer Rate per Area [W/m2](TimeStep),PISO:Surface Inside Face Conduction Heat Transfer Rate per Area [W/m2](TimeStep),PISO:Surface Outside Face Conduction Heat Transfer Rate per Area [W/m2](TimeStep),TECHO:Surface Inside Face Conduction Heat Transfer Rate per Area [W/m2](TimeStep),TECHO:Surface Outside Face Conduction Heat Transfer Rate per Area [W/m2](TimeStep) 
 02/26  12:20:00,-0.9150125767378086,-56.26700252484898,-1.8100185258604143,-56.05690406566191,-1.1409699319674474,-56.1131173588019,-0.6104682442492049,-65.57114195416352,0.638988062133194,0.0,4.7112724915880339,-110.20220472972665 
 02/26  12:30:00,-0.8837838161746277,-58.69132060898005,-1.7738515031965108,-59.32308153120721,-1.1225765026047157,-59.52155957448031,-0.4819900530601444,-70.18830799146122,-0.12488151753382226,0.0,5.334782642081109,-117.2232520441546 
 02/26  12:40:00,-0.8814243098856878,-55.03399983712757,-1.7426969683447169,-56.47398961052227,-1.1096757686500496,-56.98499134426106,-0.35332079577415245,-66.1003823636047,-0.9004503301409841,0.0,5.991954635721413,-109.47451506584275 
 02/26  12:50:00,-0.841234338325421,-53.86239449570121,-1.7167623078792076,-53.84908530445796,-1.1015135392999583,-55.36175791080291,-0.21768983824745193,-62.35107653106161,-1.674221617260855,0.0,6.675096913323614,-102.41980615218563 
 02/26  13:00:00,-0.8286459813721194,-51.42335866620783,-1.6987818636532666,-51.35156930007247,-1.0940514934286512,-52.24685846928378,-0.08681765399205688,-58.792478766626349,-2.413940757484397,0.0,7.355496341333492,-95.74234734988477 
 02/26  13:10:00,-0.8303841273013859,-47.96506037541144,-1.687694605830984,-47.95236804826368,-1.082024652831251,-49.401166576918289,0.032038097316672068,-54.174363468480127,-3.1625997448647924,0.0,8.009280745455272,-87.9774133181927 
 02/26  13:20:00,-0.8392054722642115,-44.60579069360415,-1.6801054025850136,-44.679708787391977,-1.066737692967763,-47.731273057192769,0.1385282893531894,-49.72545542897774,-3.896847024746876,0.0,8.62341782625208,-80.50176283666701 
 02/26  13:30:00,-0.85501658699377,-41.324858203839998,-1.6737828718689798,-41.50821996513355,-1.0480123885774902,-44.57503841802668,0.23275560128627149,-45.41868987073485,-4.599930637672514,0.0,9.189249858847234,-73.27078868557487 
 02/26  13:40:00,-0.8447981859087577,-41.58510884754537,-1.6670803737149527,-41.88093991186474,-1.0230435707537709,-45.6954645141152,0.3145717822426377,-46.28758609374336,-5.260052052864012,0.0,9.701381819547123,-74.77146534420808 
 02/26  13:50:00,-0.8369552157121234,-41.70407055260512,-1.6596545218380925,-42.12803631291672,-0.9912291988787274,-46.77443151689454,0.3849258031057161,-46.96705507444858,-5.874439940702814,0.0,10.162297750359813,-75.87470658846564 
 02/26  14:00:00,-0.8345777113056556,-41.72987869935787,-1.651555223549849,-42.295095448247597,-0.9521235226468434,-47.871678694101778,0.44765352151898699,-47.53402534917768,-6.448825419314744,0.0,10.584767297483495,-76.7467018738896 
 02/26  14:10:00,-0.8362102643832259,-41.59580949584051,-1.6432763207326389,-42.15319916215094,-0.9053195717017388,-48.95701875472787,0.5065320220678586,-47.995229913312417,-6.991004107285562,0.0,10.981960844787637,-76.75105356110407 
 02/26  14:20:00,-0.8418011008141093,-41.41548598506233,-1.6358808861305079,-41.9702658303238,-0.8504563185567804,-50.14587134236331,0.5638587654984804,-48.418922135213737,-7.507748296742875,0.0,11.362267845516044,-76.70260766083539 
 02/26  14:30:00,-0.8516858723417045,-41.19018868367448,-1.630822945632417,-41.745621413323309,-0.7871110461876469,-51.46127772368095,0.6208023065078123,-48.81794076702954,-8.004211284829126,0.0,11.729396084591827,-76.60179989060953 
 02/26  14:40:00,-0.8663995145545869,-41.21721488696721,-1.6295302661346796,-41.77519266253262,-0.7147949188401981,-53.813205311839059,0.6779292394066943,-50.03946831392591,-8.484221161643064,0.0,12.084784635366532,-77.6873157803168 
 02/26  14:50:00,-0.8868258612292266,-41.170398510760609,-1.6334424295237114,-41.733093891210049,-0.6327480484289936,-56.39277645313405,0.7359413324072648,-51.19390225420602,-8.951135169878626,0.0,12.429926131335606,-78.60383654873204 
 02/26  15:00:00,-0.9142811000713209,-41.049897962691378,-1.6441591368870832,-41.61922039814067,-0.540768245399704,-59.25452872401411,0.7959497175877459,-52.30655968866972,-9.408341602935252,0.0,12.767110357939828,-79.37873961911692 
 02/26  15:10:00,-0.9502346375963953,-40.42295266075757,-1.6632758002640458,-41.1582735114157,-0.444086893749045,-61.948565071399347,0.8588535592114113,-52.88524888058805,-9.858725178979285,0.0,13.098079539073524,-79.48120779336705 
 02/26  15:20:00,-0.9951031007344682,-39.716380699409459,-1.6910545859977902,-40.62254995636408,-0.2834696485983841,-65.04251190491641,0.9261216070976843,-53.456614190810117,-10.302897755823779,0.0,13.42447131482254,-79.44158371799085 
 02/26  15:30:00,-1.0511714967876742,-38.91523846791824,-1.7296799823409402,-39.99780109238395,-0.10907265162859403,-68.63029136335581,0.9961540668866746,-54.03613858591211,-10.742719554645646,0.0,13.744118365931854,-79.25556933198641 
 02/26  15:40:00,-1.1199872695046907,-32.844521557767169,-1.7804144482156517,-34.10191563645799,0.09251324674301032,-61.10283455740341,1.0678190820281089,-45.88778804906542,-11.178300825459928,0.0,14.054437622465912,-65.18990603591192 
 02/26  15:50:00,-1.2011943516920383,-27.090690345295117,-1.8426508359343644,-28.51554574705642,0.3209806307377221,-53.93435471023622,1.1376534763128348,-38.29153441026415,-11.6014339771109,0.0,14.343546444667254,-52.15236175012933 
 02/26  16:00:00,-1.291697039968085,-21.56620032281012,-1.9131737091743162,-23.14822617908885,0.5666420894024213,-46.964136689392038,1.1988908274031474,-31.09280946795866,-11.993012934721719,0.0,14.587714009637466,-39.82657011573565 
 02/26  16:10:00,-1.3878977366784966,-17.061855192008126,-1.9880905643656207,-18.488588901289178,0.8180393489333255,-41.21699078454549,1.2458254470388966,-25.21850475526867,-12.333744477812843,0.0,14.765784492080002,-30.315178759479296 
 02/26  16:20:00,-1.4864630636586754,-13.203490434594642,-2.0639168473287556,-13.92625012310782,1.06718938250242,-35.490614856092637,1.2764039681178475,-19.530194662536134,-12.609500876531229,0.0,14.867092440056468,-21.07114237625683 
 02/26  16:30:00,-1.5838008497760257,-8.745015681398855,-2.13810554700558,-9.45406070107515,1.3096855892406439,-29.779123731911569,1.2913770998807195,-14.014695956240076,-12.812135091801793,0.0,14.890480551012843,-12.093423178552712 
 02/26  16:40:00,-1.6766759124584497,-4.2099738757428899,-2.2088635622824315,-4.897005315999877,1.5427771636625494,-22.884374256424964,1.2923704943457324,-8.08535119399312,-12.937639919975937,0.0,14.838662626371843,-2.6800094769641875 
 02/26  16:50:00,-1.76325580163234,0.2306256656520418,-2.274733199535376,-0.4320946053933312,1.7632615557631653,-15.985170367164756,1.2807175675741292,-2.360368382857132,-12.9842457994107,0.0,14.71482198027934,6.388528034796764 
 02/26  17:00:00,-1.842398107966119,4.585889856557969,-2.3344292399069674,3.9482820661598909,1.9666339326010985,-9.043774214116866,1.2572190891671654,3.1850897253311816,-12.951374974163855,0.0,14.521717598724763,15.144883951889824 
 02/26  17:10:00,-1.9133376480351672,9.723109091044762,-2.386967662842835,9.106182141907084,2.148379757207067,-0.9009044798904142,1.2226698512135955,9.629979702990568,-12.839484779551185,0.0,14.26234460540013,24.686188592526379 
 02/26  17:20:00,-1.9756410930165203,14.720993272771466,-2.431731846053708,14.125064670647135,2.3042157138600034,7.272948822469743,1.1777832573766319,15.841377484964824,-12.648976327981928,0.0,13.939847260001216,33.81172713166529 
 02/26  17:30:00,-2.0291697708776157,19.543080151311643,-2.468449134355069,18.968076816087434,2.429788143804899,16.138791943439857,1.1230225085530493,21.96284857809269,-12.37966486799155,0.0,13.557333515139817,42.55771636523582 
 02/26  17:40:00,-2.0732627921736368,23.03545736316005,-2.496277054505299,22.48102591805332,2.5219316126613195,19.101065508754574,1.0594332203590967,25.442456523558805,-12.029820468191474,0.0,13.117040541390907,47.91830635464726 
 02/26  17:50:00,-2.1097035741736365,26.494264610595566,-2.5171594163359716,25.95993008676669,2.577876898871864,21.66807010569687,0.9875906537599803,28.819486504401767,-11.609364133651525,0.0,12.62987334985587,53.25808180851641 
 02/26  18:00:00,-2.139037185630741,29.898616696811815,-2.5313192329542746,29.38387741638985,2.6094040906737065,23.24218555714856,0.910773565712816,31.97147128902202,-11.11979940908418,0.0,12.098499288666062,58.515554025686018 
 02/26  18:10:00,-2.1642499678407605,33.18226141654168,-2.5417984264306598,32.67994223186702,2.6262496878919139,28.559873866347745,0.8305475333597769,36.04473461097223,-10.572366117646198,0.0,11.531130552457853,64.48434851830712 
 02/26  18:20:00,-2.187022210141322,36.29764032134881,-2.5502720654469614,35.808224770708878,2.6343670997841857,37.27079401451465,0.7478464871342112,40.48030307605245,-9.97460033512175,0.0,10.932085587308166,70.11075476102883 
 02/26  18:30:00,-2.2064812390906356,40.67518700460664,-2.555862634699679,40.19900976225631,2.6280942159651206,51.27734958707015,0.6630750524175255,46.61492337472464,-9.33074962974456,0.0,10.305120994016761,78.31648947885788 
 02/26  18:40:00,-2.2194476128856879,39.83106885704592,-2.5553829876612328,39.36813495824049,2.590688057477564,49.95574735276,0.5771925521173671,45.75971413925686,-8.640979288485596,0.0,9.653983326010803,75.95810977332553 
 02/26  18:50:00,-2.2229572697663118,39.13421830897096,-2.5458302052763885,38.68441882379557,2.5114527344121599,48.97287898051991,0.4927729415853719,45.07589599462199,-7.909261258907918,0.0,8.986249732794022,73.93040104903435 
 02/26  19:00:00,-2.216128274610355,38.512132305636217,-2.526251278426571,38.07544759592315,2.398373656812282,48.14475073064477,0.41470124231022967,44.46994351611079,-7.149765464285565,0.0,8.315802162228693,72.06341147747276 
 02/26  19:10:00,-2.1996827497032429,38.717994226652539,-2.497334461489345,38.30072230972746,2.2641478633290719,47.788017533164978,0.3376884007827812,44.37075233408291,-6.378508828168378,0.0,7.6551286301307759,70.94569492029132 
 02/26  19:20:00,-2.176205223773877,38.92977512629659,-2.461691752541128,38.5308297521085,2.118065812539953,47.51717743925178,0.24167145964020166,44.31210588099498,-5.6086365315595689,0.0,7.0116723390001429,69.9476299313194 
 02/26  19:30:00,-2.1480058027070756,39.146417857754617,-2.4216776090840996,38.764863522894987,1.967004591017485,47.30613094778164,0.15135665669959054,44.28224038029566,-4.848067990331856,0.0,6.389971004457948,69.04470735698306 
 02/26  19:40:00,-2.117763575772642,39.364564475493128,-2.380018869640253,38.99955781670178,1.8148735275653963,47.13680397937219,0.06388042391949966,44.272016229866498,-4.1022437374349469,0.0,5.791723649065489,68.21797962629148 
 02/26  19:50:00,-2.0875592704262546,39.5815995192811,-2.3388273734246924,39.23236350991306,1.6640022632152523,46.99708064453762,-0.021404295855518286,44.27515000028734,-3.3746736856267036,0.0,5.217353842381726,67.45404026399956 
 02/26  20:00:00,-2.0586749316080388,39.79572176841293,-2.2993960770495507,39.46153146232905,1.515896228523843,46.8788324867578,-0.10478279113431199,44.28738588706301,-2.667432158961219,0.0,4.6667431041166769,66.74334801506916 
 02/26  20:10:00,-2.0317544709200776,39.53499324984455,-2.2623653586413186,39.21811314809156,1.3715939068970329,46.049923522284419,-0.18631397242870663,43.61386777368989,-1.981671370476306,0.0,4.139539160750019,65.27803660233326 
 02/26  20:20:00,-2.007039590897648,39.29079520279174,-2.2279674499072827,38.99020613322091,1.2320868978176805,45.27967386733826,-0.2656970276696029,42.9860643653185,-1.3185695072600084,0.0,3.63560706432645,63.926329729024477 
 02/26  20:30:00,-1.9845377188244129,39.05355221124296,-2.1961998143913208,38.768357841098808,1.0984592826193876,44.54926404136563,-0.3422367848643262,42.38762353365905,-0.6798237426480682,0.0,3.1551456380898346,62.66229239140716 
 02/26  20:40:00,-1.9641542101003325,38.818508410478219,-2.166957232376717,38.54788945283576,0.9714904932363879,43.84881850927013,-0.4152493355538809,41.810206408653588,-0.06714232319541225,0.0,2.6981241494129337,61.47169237875892 
 02/26  20:50:00,-1.9457476016943929,38.58259543377153,-2.1400857401536088,38.325793528548278,0.8515726238333627,43.17190222044019,-0.4842485012943598,41.24847316774981,0.5176360670729991,0.0,2.264134703914806,60.34465109895132 
 02/26  21:00:00,-1.9290276240647018,38.343644723420769,-2.1152778890584615,38.099952747787259,0.7388076453109989,42.51403309006605,-0.5488379576988791,40.69876090250432,1.0707494068872166,0.0,1.8525394099394817,59.27378397057964 
 02/26  21:10:00,-1.9119503902250017,38.73659005903619,-2.090449425370707,38.500028927525139,0.6336864323063765,42.97978085643945,-0.6072329417120272,41.20739000336971,1.6184339249709865,0.0,1.463519633541864,59.25539271001412 
 02/26  21:20:00,-1.9019363468980828,39.09793882318263,-2.0731393551850489,38.868589985614338,0.5350761005176992,43.39642579682095,-0.666275323297441,41.66907779881967,2.171923501339279,0.0,1.0931863132352647,59.193166090554317 
 02/26  21:30:00,-1.900517939518977,39.43755781698519,-2.064868601795297,39.215388841111238,0.45148245757695806,43.781362556229399,-0.7287368089516804,42.100012500234928,2.711598991023493,0.0,0.7412045501960165,59.10606308741603 
 02/26  21:40:00,-1.9066611594500956,39.75987474436465,-2.064533432039525,39.54480441920191,0.33414986613797739,44.142087266645379,-0.7953227672551293,42.50722771598771,3.234767874545696,0.0,0.4125497378461205,59.00228298337129 
 02/26  21:50:00,-1.9181961978410982,40.06768049634252,-2.0698870382316274,39.85959869885323,0.21981989120195068,44.48316155508269,-0.8653543576681386,42.894994006518349,3.7425962377187718,0.0,0.042970916072818,58.88684526800694 
 02/26  22:00:00,-1.9300377684453452,40.36290396132631,-2.0757584001794386,40.16168244715345,0.108660642078803,44.80767726071349,-0.9349882240649095,43.26614395971092,4.240449837590404,0.0,-0.32112864387727316,58.763198572605919 
 02/26  22:10:00,-1.9392457027090587,40.000919768565839,-2.0791666302466185,39.810060319615107,0.00138326933188182,44.030020725547959,-1.0018955960415497,42.577596781049127,4.731962447786145,0.0,-0.6691912072838022,57.56857866840414 
 02/26  22:20:00,-1.9463110887911626,39.66206147865637,-2.080612742890935,39.4809019383581,-0.1022602768264278,43.31061772200496,-1.0661908839099397,41.94058134692227,5.216195964399958,0.0,-1.003461053724095,56.464332344062089 
 02/26  22:30:00,-1.952771272263817,39.33473214199557,-2.081657506830652,39.162717623334859,-0.20244568227144556,42.62784115205773,-1.1282578692641892,41.33472713420883,5.6896660374357,0.0,-1.3245098101047007,55.42439525616601 
 02/26  22:40:00,-1.9596060555097666,39.01345361887729,-2.0832940451016386,38.8500876477749,-0.29889959796309997,41.97140353184545,-1.18798700628804,40.75040998047052,6.149327489282996,0.0,-1.6323561815570429,54.43581613211404 
 02/26  22:50:00,-1.9671037982236613,38.69472386895973,-2.0858125653055596,38.539552715281619,-0.3911238153029899,41.334876182510019,-1.2449420488751458,40.181669822723737,6.593390992885361,0.0,-1.9267518811238916,53.49003204625774 
 02/26  23:00:00,-1.9752685542271138,38.37607231873585,-2.0892134502253159,38.22867627268283,-0.4787004552874805,40.71391062221005,-1.2987129449425084,39.62451859645034,7.020907589438821,0.0,-2.2075474901218969,52.58086478251448 
 02/26  23:10:00,-1.9840989631729827,38.47303495283654,-2.093489915184591,38.331745513281479,-0.5614472927081806,40.683748812913339,-1.349105155253028,39.64063338431856,7.431351743530513,0.0,-2.474906175597198,52.47051376138461 
 02/26  23:20:00,-1.9936589037129125,38.55403355306362,-2.098698742039687,38.41863108645475,-0.639579327691763,40.6372949681579,-1.3963021832296363,39.63888301458155,7.824901810034362,0.0,-2.729706037994447,52.34355238202488 
 02/26  23:30:00,-2.004034238162376,38.62536478948164,-2.1049163546001639,38.49561596745821,-0.7136852376017941,40.583337668749667,-1.440834306005172,39.62786604399139,8.202609955990056,0.0,-2.973569093943297,52.212917290149338 
 02/26  23:40:00,-2.015240225178559,38.99895827939008,-2.112124043046606,38.56539672807139,-0.7843246154436656,40.52548452511928,-1.4831849778902325,39.61117310552072,8.565804244321499,0.0,-3.20803272319381,52.08368693773173 
 02/26  23:50:00,-2.0274625162428494,38.990066179180079,-2.1201239861054548,38.62959450476751,-0.8517956037862859,40.46579198946756,-1.5235720509438125,39.59088631045415,8.915818848689242,0.0,-3.4341287549470964,51.95862197750739 
 02/26  24:00:00,-2.0408897311410785,38.985113850304518,-2.128656383230009,38.68926987738223,-0.9162292953253655,40.405517622896699,-1.5620523730985952,39.56830899994861,9.253824782131915,0.0,-3.6525113948525815,51.839290379258958 
 02/27  00:10:00,-2.055193330844304,38.33780020417316,-2.1375696811171567,38.303410407835148,-0.9777590806420449,39.6740338664963,-1.5986961686248833,38.88938596610319,9.580653073579015,0.0,-3.863709824087664,51.179259397036279 
 02/27  00:20:00,-2.0696261223693,37.71602360289603,-2.146768245453586,37.91800155775536,-1.0362414743315185,38.97240473947227,-1.6333192832694295,38.23648020194173,9.89638490536845,0.0,-4.068010751434485,50.55901649136058 
 02/27  00:30:00,-2.083178083554003,37.1089806570983,-2.156151868385905,37.5244740375465,-1.0911349281864205,38.289842049837719,-1.6653660073577613,37.599299842159329,10.200233333149072,0.0,-4.26542168553874,49.967618829705319 
 02/27  00:40:00,-2.0950164716427936,36.51328030313334,-2.165643202920819,37.11795525131174,-1.1419888658933815,38.366949181913017,-1.694324514172422,36.974797682827787,10.491236291286214,0.0,-4.45599779367376,49.40074860033451 
 02/27  00:50:00,-2.1045378103715395,35.92905090273007,-2.175097254573984,36.69454575978216,-1.1893397751430258,37.86636396875019,-1.7198137742873315,36.36332205997269,10.768704396174826,0.0,-4.639884340629351,48.856913225328529 
 02/27  01:00:00,-2.111318031824567,35.3596644165882,-2.1842802688936446,36.250785295069139,-1.2343808040097884,37.353862410717059,-1.7415680248923309,35.76840063753616,11.032292651837452,0.0,-4.817275152992124,48.33711897474609 
 02/27  01:10:00,-2.1152177389594728,35.56150375631205,-2.1930224302172975,36.45996967734618,-1.2775715214227149,37.51902111318941,-1.7595663379247526,35.955027954152,11.281865041638867,0.0,-4.988515634571968,48.44769181593483 
 02/27  01:20:00,-2.116582820088979,35.73506451211756,-2.2013749065799859,36.64299957445519,-1.319001763467213,36.51090175411582,-1.7742531466481069,36.11357239861104,11.518040689267992,0.0,-5.154189973771054,48.53907999480816 
 02/27  01:30:00,-2.1164345315819448,35.892091013345638,-2.20985263857915,36.809526247702027,-1.3578306118295132,36.66384887241156,-1.786739098596854,36.25599206406105,11.742228240814484,0.0,-5.315281281020589,48.621319057666827 
 02/27  01:40:00,-2.11581285577131,36.03728081337181,-2.2190112224257065,36.96341866568059,-1.3927504855305415,36.79094664309355,-1.7981409444753354,36.387055611458439,11.955953584227246,0.0,-5.472711601655419,48.698228614304529 
 02/27  01:50:00,-2.115198294857464,36.17354013713316,-2.2289597394271825,37.10702427285469,-1.4238942442520966,36.90511122532098,-1.8090021513150987,36.50970198992877,12.160802077716426,0.0,-5.626859698084218,48.77207826644644 
 02/27  02:00:00,-2.11480435892895,37.53036439301354,-2.23955347919582,37.24189601304465,-1.4520157857534742,37.01056904832376,-1.8194953471652298,36.625917543102108,12.358178132212516,0.0,-5.777787805558319,48.84433213564398 
 02/27  02:10:00,-2.115944981675284,39.0157355544045,-2.2504287261147057,38.761152536184,-1.477653970862093,38.71781724224911,-1.8295014766010809,38.32765912718696,12.549451083955319,0.0,-5.925322072664585,50.3895116831261 
 02/27  02:20:00,-2.1207722189717517,40.39193888396312,-2.261566948788868,40.155642556665728,-1.5017359422936352,40.40341946649073,-1.8394261928799552,40.00930102619964,12.737057538773115,0.0,-6.069820881089981,51.881587598288437 
 02/27  02:30:00,-2.1301218358726148,41.67600578102338,-2.273695336157516,41.45257569263731,-1.5262188252727356,42.054406546550357,-1.8508343176742984,41.65777922098596,12.924754477324996,0.0,-6.212718033728606,53.31640472044319 
 02/27  02:40:00,-2.143686359120011,42.87979311991285,-2.287359268395676,42.666127295868367,-1.5530162444877079,43.65847728723702,-1.8653522255945064,43.26076956634347,13.11626311641703,0.0,-6.3553539381150589,54.68782541155065 
 02/27  02:50:00,-2.160597901641495,44.01242629219746,-2.3025437793303356,43.8065987131115,-1.5834069402458227,45.208311462000668,-1.8840535885926784,44.810884066859447,13.314609871758194,0.0,-6.49837685665625,55.99300327300625 
 02/27  03:00:00,-2.179869976027021,45.08106638823142,-2.3188994395679858,44.881855825492497,-1.6181323633741159,46.699682367798917,-1.9075388630026283,46.30380238720136,13.521903520517072,0.0,-6.6419340994580129,57.231081999877009 
 02/27  03:10:00,-2.2006316539216188,44.336591575395917,-2.3359953952374328,44.14932069578549,-1.657555401915488,45.71365017903736,-1.936079283793788,45.338940380449688,13.739215751749498,0.0,-6.785912015407121,56.18534962047738 
 02/27  03:20:00,-2.2218883199345784,43.6742679430929,-2.3531377273045566,43.4973652370461,-1.700749064792035,44.84293619758455,-1.9687029891640578,44.48764009732099,13.965087428141715,0.0,-6.929092760359254,55.26496798342896 
 02/27  03:30:00,-2.242431347507363,43.06207627952381,-2.3693265557380984,42.8944418340177,-1.7452102364663916,44.04358147693597,-2.0029046714946618,43.70638626546156,14.195071788412634,0.0,-7.068926910168557,54.4245568360343 
 02/27  03:40:00,-2.2614479995670537,42.48566593470241,-2.383893626470581,42.326472223671547,-1.7886268566810487,43.29600339569106,-2.036390428355162,42.97578967695654,14.42414149120168,0.0,-7.20333442877677,53.64381237208454 
 02/27  03:50:00,-2.278767743776598,41.93622885897662,-2.396767072879129,41.78482694547074,-1.829685147919463,42.588298521895698,-2.067868336429001,42.2840751347851,14.64788804381783,0.0,-7.331470340535361,52.91023908329362 
 02/27  04:00:00,-2.29456034305349,41.414591719407557,-2.4081810678735566,41.26377851397751,-1.8678079900121248,41.912642250986667,-2.096776548435173,41.62351209820736,14.862968944357136,0.0,-7.453287361891398,52.21549876104086 
 02/27  04:10:00,-2.3090159781390868,41.045511767159499,-2.4183630613231346,40.970423584871699,-1.9027505537162597,41.59234030984226,-2.122870641571126,41.25268451759757,15.067226419196459,0.0,-7.568997840743805,51.93229886712538 
 02/27  04:20:00,-2.3221858733579667,40.68628409179996,-2.4274644599181558,40.6808608001063,-1.9345584676757426,41.28066853810151,-2.1461109989948,40.888534038834908,15.259694592227107,0.0,-7.679087698532385,51.65402333302018 
 02/27  04:30:00,-2.333980146054273,40.33727723583252,-2.4356043958462125,40.396863501434157,-1.9635828930868229,40.97389526817733,-2.1666492987449148,40.53326127801074,15.440372411467707,0.0,-7.784384312358725,51.38512249877249 
 02/27  04:40:00,-2.344273681708046,39.99811055580062,-2.442835538616464,39.861655348451908,-1.9902127687353187,40.67299558159016,-2.1846706840478875,40.18716984348589,15.60969659212401,0.0,-7.885679531253572,51.1267599155849 
 02/27  04:50:00,-2.352985786076033,39.668366457417508,-2.4488937546359468,39.541707010802159,-2.014766467660138,40.37833099039403,-2.200369991005573,40.17182432014465,15.768218946835305,0.0,-7.983586053292129,50.879355274210869 
 02/27  05:00:00,-2.360044399667686,39.347658368927799,-2.453282726217367,39.22828036359692,-2.037440829665229,40.090009334825939,-2.214245593072974,39.88675309605287,15.916532830036204,0.0,-8.078518568248228,50.64299943219248 
 02/27  05:10:00,-2.365347309936624,38.76571103178412,-2.455767405760298,38.65303163486192,-2.0583047105319567,39.564364798218097,-2.226916113743073,39.36770983832844,16.0552435092643,0.0,-8.170717521450797,50.14648197848078 
 02/27  05:20:00,-2.368761862888732,38.21047340961991,-2.4562564749348896,38.103765050370387,-2.0773602178742296,39.05934461412585,-2.238519020536387,38.86998615710013,16.184655073727073,0.0,-8.260271773755676,49.6816327628469 
 02/27  05:30:00,-2.370078914967735,37.67677376384222,-2.4546088230797524,37.575502646223188,-2.09452727296366,38.57042759677006,-2.248832790674669,37.76637650167345,16.304696236067004,0.0,-8.347102310739956,49.242849723121938 
 02/27  05:40:00,-2.3692533131275015,37.16213591798896,-2.450833337621816,37.06588107259881,-2.109849482555319,38.09540176932205,-2.2570270871033246,37.25978129675809,16.415114660998144,0.0,-8.431275114076698,48.82738295267359 
 02/27  05:50:00,-2.366419067632023,36.664938891170098,-2.4451006658409826,36.57335294725249,-2.1234995888687537,37.63274580158236,-2.2620845671744975,36.763785729107897,16.515663029087365,0.0,-8.513052634384394,48.43335265713358 
 02/27  06:00:00,-2.3616647942510555,36.18405051211289,-2.4375824627443309,36.910596833903358,-2.1355656183707198,37.18131075905649,-2.2638613341066504,36.281783975805868,16.60633246928228,0.0,-8.592661146945602,48.05936232318595 
 02/27  06:10:00,-2.3549349428858479,36.111925700195119,-2.429150835261453,35.98695334109243,-2.145956531469892,37.022523527473598,-2.2625490151158376,36.2091521463085,16.687451000484999,0.0,-8.670175071316408,48.14436450702374 
 02/27  06:20:00,-2.346389274827061,36.021423173464658,-2.4203082389292378,35.91150122972181,-2.1546461191860546,36.85030089318525,-2.258601278977494,36.117315878356297,16.759730196987904,0.0,-8.74594697220732,48.20196233852971 
 02/27  06:30:00,-2.336595757091345,35.918604756321659,-2.4102657622108838,35.816418243615547,-2.1618318385908426,36.66928543530071,-2.252864386151259,36.653547763062309,16.824186328793077,0.0,-8.820821236382472,48.239543916052529 
 02/27  06:40:00,-2.3258712240601655,35.80591181497289,-2.398724944681817,35.70940938759077,-2.1674736759703139,36.48150297402481,-2.2465787082469435,36.44628503083504,16.882091174716835,0.0,-8.895332799910193,48.26021069119656 
 02/27  06:50:00,-2.3141879382862955,30.34471272571909,-2.385682791559475,30.25269094129203,-2.171290142469161,30.966283045734828,-2.2407817649004757,30.921893446184869,16.934356416121319,0.0,-8.969310151172067,40.26271871054382 
 02/27  07:00:00,-2.2913144588551406,-117.9753144924573,-2.371695150075084,26.971152616731616,-2.173552250783814,27.62390281107173,-2.2335375936372658,-2.8550452861702526,16.974988342125927,0.0,-9.038827110720832,32.02467924612279 
 02/27  07:10:00,-2.1087582321795255,-167.6295082101385,-2.3847441769269155,19.9437844855986,-2.202086289846193,20.637522248297274,-2.2149307062049958,-21.774163766601988,16.9637740000112,0.0,-9.118833195231673,18.817609865673604 
 02/27  07:20:00,-1.5243336101241312,-206.02075122456587,-2.4754864277717845,14.068691773356932,-2.307548136884634,14.790891121306459,-2.169537571821138,-38.97442910933728,16.834637606233174,0.0,-9.24184572127865,3.0822176655233308 
 02/27  07:30:00,-0.45661017365910086,-240.16399414965214,-2.6709305804870384,8.19231203358413,-2.5170863331809416,8.936330033640616,-2.088403314101697,-56.50020758639039,16.54060448406949,0.0,-9.414167284005316,-15.144508007237846 
 02/27  07:40:00,1.0348605780725393,-263.0639388778736,-2.9806350578874118,3.2204330515710355,-2.84036655950581,3.3023333164314865,-1.9692526020073729,-71.46969545811658,16.056112884657297,0.0,-9.619169589513377,-32.95817845898955 
 02/27  07:50:00,2.773400915797083,-284.8746362681886,-3.4033451857928869,-1.76926484979208,-3.2754908203137349,-1.6750294738369576,-1.8098991000563274,-87.10779548992582,15.37665443241599,0.0,-9.825260848281005,-52.55561093965525 
 02/27  08:00:00,5.152375802470715,-305.04668592939086,-3.9148031112260925,-6.757974745976981,-3.7972757599950457,-6.660183767324497,-1.5929205848733546,-103.2684290765103,14.533932213743583,0.0,-9.974797625486872,-73.82953139615575 
